1.473	 0.0686981	 0.0896141                 0.0686981	 0.0896141             0.0686981	 0.0896141  
1.474	 0.0692731	 0.0906651                 0.0692731	 0.0906651             0.0692731	 0.0906651  
1.475	 0.07028	 0.0920729                 0.07028	 0.0920729             0.07028	 0.0920729               
1.476	 0.0710087	 0.0932383                 0.0710087	 0.0932383             0.0710087	 0.0932383  
1.477	 0.071795	 0.0944101                 0.071795	 0.0944101             0.071795	 0.0944101  
1.478	 0.0727048	 0.0956869                 0.0727048	 0.0956869             0.0727048	 0.0956869  
1.479	 0.0734773	 0.0969065                 0.0734773	 0.0969065             0.0734773	 0.0969065  
1.48	 0.0745217	 0.0983755         0.0745217	 0.0983755             0.0745217	 0.0983755          
1.481	 0.0752295	 0.0996483                 0.0752295	 0.0996483             0.0752295	 0.0996483  
1.482	 0.076104	 0.101091                  0.076104	 0.101091              0.076104	 0.101091   
1.483	 0.0768349	 0.102436                  0.0768349	 0.102436              0.0768349	 0.102436   
1.484	 0.0778251	 0.103923                  0.0778251	 0.103923              0.0778251	 0.103923   
1.485	 0.0786385	 0.105223                  0.0786385	 0.105223              0.0786385	 0.105223   
1.486	 0.0794286	 0.106485                  0.0794286	 0.106485              0.0794286	 0.106485   
1.487	 0.0805781	 0.108029                  0.0805781	 0.108029              0.0805781	 0.108029   
1.488	 0.0814761	 0.109358                  0.0814761	 0.109358              0.0814761	 0.109358   
1.489	 0.082772	 0.110932                  0.082772	 0.110932              0.082772	 0.110932   
1.49	 0.0836456	 0.112256          0.0836456	 0.112256              0.0836456	 0.112256           
1.491	 0.0849064	 0.113928                  0.0849064	 0.113928              0.0849064	 0.113928   
1.492	 0.085848	 0.115426                  0.085848	 0.115426              0.085848	 0.115426   
1.493	 0.0870119	 0.117157                  0.0870119	 0.117157              0.0870119	 0.117157   
1.494	 0.0879381	 0.118712                  0.0879381	 0.118712              0.0879381	 0.118712   
1.495	 0.0892905	 0.12053                   0.0892905	 0.12053               0.0892905	 0.12053    
1.496	 0.090352	 0.122141                  0.090352	 0.122141              0.090352	 0.122141   
1.497	 0.0916613	 0.123924                  0.0916613	 0.123924              0.0916613	 0.123924   
1.498	 0.092862	 0.125634                  0.092862	 0.125634              0.092862	 0.125634   
1.499	 0.0939423	 0.127166                  0.0939423	 0.127166              0.0939423	 0.127166   
1.5	 0.0953489	 0.128885          0.0953489	 0.128885              0.0953489	 0.128885           
1.501	 0.0963186	 0.130295                  0.0963186	 0.130295              0.0963186	 0.130295   
1.502	 0.0976838	 0.131982                  0.0976838	 0.131982              0.0976838	 0.131982   
1.503	 0.0988824	 0.133657                  0.0988824	 0.133657              0.0988824	 0.133657   
1.504	 0.100233	 0.135444                  0.100233	 0.135444              0.100233	 0.135444   
1.505	 0.101671	 0.137207                  0.101671	 0.137207              0.101671	 0.137207   
1.506	 0.102707	 0.138684                  0.102707	 0.138684              0.102707	 0.138684   
1.507	 0.104097	 0.14041                   0.104097	 0.14041               0.104097	 0.14041    
1.508	 0.105037	 0.14184                   0.105037	 0.14184               0.105037	 0.14184    
1.509	 0.106509	 0.143664                  0.106509	 0.143664              0.106509	 0.143664   
1.51	 0.107934	 0.145416          0.107934	 0.145416              0.107934	 0.145416           
1.511	 0.109214	 0.147058                  0.109214	 0.147058              0.109214	 0.147058   
1.512	 0.110669	 0.148881                  0.110669	 0.148881              0.110669	 0.148881   
1.513	 0.111644	 0.150389                  0.111644	 0.150389              0.111644	 0.150389   
1.514	 0.113131	 0.152243                  0.113131	 0.152243              0.113131	 0.152243   
1.515	 0.114664	 0.154103                  0.114664	 0.154103              0.114664	 0.154103   
1.516	 0.115758	 0.155564                  0.115758	 0.155564              0.115758	 0.155564   
1.517	 0.117325	 0.157305                  0.117325	 0.157305              0.117325	 0.157305   
1.518	 0.11878	 0.158939                  0.11878	 0.158939              0.11878	 0.158939                
1.519	 0.119911	 0.160433                  0.119911	 0.160433              0.119911	 0.160433   
1.52	 0.121298	 0.162111          0.121298	 0.162111              0.121298	 0.162111           
1.521	 0.122817	 0.163906                  0.122817	 0.163906              0.122817	 0.163906   
1.522	 0.123852	 0.165412                  0.123852	 0.165412              0.123852	 0.165412   
1.523	 0.125405	 0.167241                  0.125405	 0.167241              0.125405	 0.167241   
1.524	 0.126975	 0.169132                  0.126975	 0.169132              0.126975	 0.169132   
1.525	 0.128073	 0.17066                   0.128073	 0.17066               0.128073	 0.17066    
1.526	 0.129524	 0.172438                  0.129524	 0.172438              0.129524	 0.172438   
1.527	 0.13091	 0.174178                  0.13091	 0.174178              0.13091	 0.174178                
1.528	 0.131995	 0.175681                  0.131995	 0.175681              0.131995	 0.175681   
1.529	 0.133326	 0.177289                  0.133326	 0.177289              0.133326	 0.177289   
1.53	 0.134627	 0.178855          0.134627	 0.178855              0.134627	 0.178855           
1.531	 0.136238	 0.180604                  0.136238	 0.180604              0.136238	 0.180604   
1.532	 0.137297	 0.182008                  0.137297	 0.182008              0.137297	 0.182008   
1.533	 0.138814	 0.183729                  0.138814	 0.183729              0.138814	 0.183729   
1.534	 0.140221	 0.185356                  0.140221	 0.185356              0.140221	 0.185356   
1.535	 0.141713	 0.18698                   0.141713	 0.18698               0.141713	 0.18698    
1.536	 0.142732	 0.188214                  0.142732	 0.188214              0.142732	 0.188214   
1.537	 0.14416	 0.189853                  0.14416	 0.189853              0.14416	 0.189853                
1.538	 0.145451	 0.191478                  0.145451	 0.191478              0.145451	 0.191478   
1.539	 0.14702	 0.193285                  0.14702	 0.193285              0.14702	 0.193285                
1.54	 0.148209	 0.194829          0.148209	 0.194829              0.148209	 0.194829           
1.541	 0.149289	 0.196289                  0.149289	 0.196289              0.149289	 0.196289   
1.542	 0.150725	 0.197973                  0.150725	 0.197973              0.150725	 0.197973   
1.543	 0.152058	 0.199634                  0.152058	 0.199634              0.152058	 0.199634   
1.544	 0.153542	 0.201369                  0.153542	 0.201369              0.153542	 0.201369   
1.545	 0.154593	 0.202784                  0.154593	 0.202784              0.154593	 0.202784   
1.546	 0.155751	 0.20422                   0.155751	 0.20422               0.155751	 0.20422    
1.547	 0.157223	 0.205818                  0.157223	 0.205818              0.157223	 0.205818   
1.548	 0.158486	 0.207265                  0.158486	 0.207265              0.158486	 0.207265   
1.549	 0.159817	 0.208849                  0.159817	 0.208849              0.159817	 0.208849   
1.55	 0.160981	 0.210281          0.160981	 0.210281              0.160981	 0.210281           
1.551	 0.16204	 0.211583                  0.16204	 0.211583              0.16204	 0.211583                
1.552	 0.163103	 0.21283                   0.163103	 0.21283               0.163103	 0.21283    
1.553	 0.164443	 0.214301                  0.164443	 0.214301              0.164443	 0.214301   
1.554	 0.165526	 0.215626                  0.165526	 0.215626              0.165526	 0.215626   
1.555	 0.166781	 0.217042                  0.166781	 0.217042              0.166781	 0.217042   
1.556	 0.167952	 0.218413                  0.167952	 0.218413              0.167952	 0.218413   
1.557	 0.169072	 0.219719                  0.169072	 0.219719              0.169072	 0.219719   
1.558	 0.169829	 0.220814                  0.169829	 0.220814              0.169829	 0.220814   
1.559	 0.170805	 0.221999                  0.170805	 0.221999              0.170805	 0.221999   
1.56	 0.171831	 0.223304          0.171831	 0.223304              0.171831	 0.223304           
1.561	 0.17292	 0.224566                  0.17292	 0.224566              0.17292	 0.224566                
1.562	 0.173928	 0.225728                  0.173928	 0.225728              0.173928	 0.225728   
1.563	 0.175049	 0.226966                  0.175049	 0.226966              0.175049	 0.226966   
1.564	 0.175939	 0.228101                  0.175939	 0.228101              0.175939	 0.228101   
1.565	 0.177153	 0.229507                  0.177153	 0.229507              0.177153	 0.229507   
1.566	 0.177967	 0.230607                  0.177967	 0.230607              0.177967	 0.230607   
1.567	 0.17906	 0.231863                  0.17906	 0.231863              0.17906	 0.231863                
1.568	 0.17989	 0.232983                  0.17989	 0.232983              0.17989	 0.232983                
1.569	 0.180871	 0.234162                  0.180871	 0.234162              0.180871	 0.234162   
1.57	 0.181847	 0.235335          0.181847	 0.235335              0.181847	 0.235335           
1.571	 0.182805	 0.236545                  0.182805	 0.236545              0.182805	 0.236545   
1.572	 0.183788	 0.237724                  0.183788	 0.237724              0.183788	 0.237724   
1.573	 0.184796	 0.238932                  0.184796	 0.238932              0.184796	 0.238932   
1.574	 0.185841	 0.240122                  0.185841	 0.240122              0.185841	 0.240122   
1.575	 0.186574	 0.24118                   0.186574	 0.24118               0.186574	 0.24118    
1.576	 0.187718	 0.242487                  0.187718	 0.242487              0.187718	 0.242487   
1.577	 0.188562	 0.243556                  0.188562	 0.243556              0.188562	 0.243556   
1.578	 0.189397	 0.244552                  0.189397	 0.244552              0.189397	 0.244552   
1.579	 0.190456	 0.245629                  0.190456	 0.245629              0.190456	 0.245629   
1.58	 0.191215	 0.246471          0.191215	 0.246471              0.191215	 0.246471           
1.581	 0.192227	 0.24749                   0.192227	 0.24749               0.192227	 0.24749    
1.582	 0.193313	 0.248594                  0.193313	 0.248594              0.193313	 0.248594   
1.583	 0.194297	 0.249823                  0.194297	 0.249823              0.194297	 0.249823   
1.584	 0.195035	 0.250884                  0.195035	 0.250884              0.195035	 0.250884   
1.585	 0.195927	 0.252004                  0.195927	 0.252004              0.195927	 0.252004   
1.586	 0.196827	 0.25307                   0.196827	 0.25307               0.196827	 0.25307    
1.587	 0.197647	 0.254103                  0.197647	 0.254103              0.197647	 0.254103   
1.588	 0.198281	 0.254916                  0.198281	 0.254916              0.198281	 0.254916   
1.589	 0.199237	 0.25592                   0.199237	 0.25592               0.199237	 0.25592    
1.59	 0.200022	 0.256785          0.200022	 0.256785              0.200022	 0.256785           
1.591	 0.201033	 0.257788                  0.201033	 0.257788              0.201033	 0.257788   
1.592	 0.201964	 0.258758                  0.201964	 0.258758              0.201964	 0.258758   
1.593	 0.202978	 0.259889                  0.202978	 0.259889              0.202978	 0.259889   
1.594	 0.203974	 0.26106                   0.203974	 0.26106               0.203974	 0.26106    
1.595	 0.204789	 0.262082                  0.204789	 0.262082              0.204789	 0.262082   
1.596	 0.205333	 0.262913                  0.205333	 0.262913              0.205333	 0.262913   
1.597	 0.206054	 0.263759                  0.206054	 0.263759              0.206054	 0.263759   
1.598	 0.206723	 0.26448                   0.206723	 0.26448               0.206723	 0.26448    
1.599	 0.207493	 0.265384                  0.207493	 0.265384              0.207493	 0.265384   
1.6	 0.208373	 0.266352          0.208373	 0.266352              0.208373	 0.266352           
1.601	 0.209102	 0.267206                  0.209102	 0.267206              0.209102	 0.267206   
1.602	 0.209653	 0.267915                  0.209653	 0.267915              0.209653	 0.267915   
1.603	 0.210533	 0.268816                  0.210533	 0.268816              0.210533	 0.268816   
1.604	 0.211154	 0.269543                  0.211154	 0.269543              0.211154	 0.269543   
1.605	 0.21203	 0.270566                  0.21203	 0.270566              0.21203	 0.270566                
1.606	 0.2126	 0.271297                          0.2126	 0.271297              0.2126	 0.271297                
1.607	 0.213124	 0.271974                  0.213124	 0.271974              0.213124	 0.271974   
1.608	 0.213483	 0.272458                  0.213483	 0.272458              0.213483	 0.272458   
1.609	 0.214183	 0.273275                  0.214183	 0.273275              0.214183	 0.273275   
1.61	 0.214569	 0.273856          0.214569	 0.273856              0.214569	 0.273856           
1.611	 0.215122	 0.274632                  0.215122	 0.274632              0.215122	 0.274632   
1.612	 0.215663	 0.275394                  0.215663	 0.275394              0.215663	 0.275394   
1.613	 0.216381	 0.276297                  0.216381	 0.276297              0.216381	 0.276297   
1.614	 0.216825	 0.276946                  0.216825	 0.276946              0.216825	 0.276946   
1.615	 0.217336	 0.277607                  0.217336	 0.277607              0.217336	 0.277607   
1.616	 0.21779	 0.278136                  0.21779	 0.278136              0.21779	 0.278136                
1.617	 0.218321	 0.27869                   0.218321	 0.27869               0.218321	 0.27869    
1.618	 0.218668	 0.27916                   0.218668	 0.27916               0.218668	 0.27916    
1.619	 0.219405	 0.279885                  0.219405	 0.279885              0.219405	 0.279885   
1.62	 0.219715	 0.280312          0.219715	 0.280312              0.219715	 0.280312           
1.621	 0.220325	 0.281088                  0.220325	 0.281088              0.220325	 0.281088   
1.622	 0.220839	 0.281752                  0.220839	 0.281752              0.220839	 0.281752   
1.623	 0.221418	 0.282492                  0.221418	 0.282492              0.221418	 0.282492   
1.624	 0.222067	 0.283313                  0.222067	 0.283313              0.222067	 0.283313   
1.625	 0.222564	 0.283957                  0.222564	 0.283957              0.222564	 0.283957   
1.626	 0.222917	 0.284434                  0.222917	 0.284434              0.222917	 0.284434   
1.627	 0.223547	 0.285098                  0.223547	 0.285098              0.223547	 0.285098   
1.628	 0.22372	 0.285366                  0.22372	 0.285366              0.22372	 0.285366                
1.629	 0.224287	 0.285957                  0.224287	 0.285957              0.224287	 0.285957   
1.63	 0.224589	 0.286308          0.224589	 0.286308              0.224589	 0.286308           
1.631	 0.224969	 0.286883                  0.224969	 0.286883              0.224969	 0.286883   
1.632	 0.224968	 0.287218                  0.224968	 0.287218              0.224968	 0.287218   
1.633	 0.225536	 0.287944                  0.225536	 0.287944              0.225536	 0.287944   
1.634	 0.225797	 0.288382                  0.225797	 0.288382              0.225797	 0.288382   
1.635	 0.226266	 0.288994                  0.226266	 0.288994              0.226266	 0.288994   
1.636	 0.22636	 0.289306                  0.22636	 0.289306              0.22636	 0.289306                
1.637	 0.226886	 0.289849                  0.226886	 0.289849              0.226886	 0.289849   
1.638	 0.227013	 0.290131                  0.227013	 0.290131              0.227013	 0.290131   
1.639	 0.227403	 0.290652                  0.227403	 0.290652              0.227403	 0.290652   
1.64	 0.227442	 0.290901          0.227442	 0.290901              0.227442	 0.290901           
1.641	 0.227974	 0.291451                  0.227974	 0.291451              0.227974	 0.291451   
1.642	 0.228187	 0.291766                  0.228187	 0.291766              0.228187	 0.291766   
1.643	 0.22874	 0.292339                  0.22874	 0.292339              0.22874	 0.292339                
1.644	 0.229056	 0.292705                  0.229056	 0.292705              0.229056	 0.292705   
1.645	 0.229566	 0.29316                   0.229566	 0.29316               0.229566	 0.29316    
1.646	 0.229804	 0.2933                    0.229804	 0.2933                0.229804	 0.2933     
1.647	 0.230424	 0.293813                  0.230424	 0.293813              0.230424	 0.293813   
1.648	 0.230476	 0.293873                  0.230476	 0.293873              0.230476	 0.293873   
1.649	 0.231024	 0.294439                  0.231024	 0.294439              0.231024	 0.294439   
1.65	 0.231127	 0.294695          0.231127	 0.294695              0.231127	 0.294695           
1.651	 0.23138	 0.294987                  0.23138	 0.294987              0.23138	 0.294987                
1.652	 0.231279	 0.295008                  0.231279	 0.295008              0.231279	 0.295008   
1.653	 0.231754	 0.295488                  0.231754	 0.295488              0.231754	 0.295488   
1.654	 0.231459	 0.29542                   0.231459	 0.29542               0.231459	 0.29542    
1.655	 0.231635	 0.295693                  0.231635	 0.295693              0.231635	 0.295693   
1.656	 0.231422	 0.295721                  0.231422	 0.295721              0.231422	 0.295721   
1.657	 0.231746	 0.296096                  0.231746	 0.296096              0.231746	 0.296096   
1.658	 0.231459	 0.296038                  0.231459	 0.296038              0.231459	 0.296038   
1.659	 0.231405	 0.296113                  0.231405	 0.296113              0.231405	 0.296113   
1.66	 0.231264	 0.296156          0.231264	 0.296156              0.231264	 0.296156           
1.661	 0.231337	 0.29631                   0.231337	 0.29631               0.231337	 0.29631    
1.662	 0.230979	 0.296032                  0.230979	 0.296032              0.230979	 0.296032   
1.663	 0.231077	 0.296284                  0.231077	 0.296284              0.231077	 0.296284   
1.664	 0.230766	 0.296129                  0.230766	 0.296129              0.230766	 0.296129   
1.665	 0.230953	 0.296347                  0.230953	 0.296347              0.230953	 0.296347   
1.666	 0.230661	 0.296215                  0.230661	 0.296215              0.230661	 0.296215   
1.667	 0.230812	 0.296321                  0.230812	 0.296321              0.230812	 0.296321   
1.668	 0.230592	 0.296134                  0.230592	 0.296134              0.230592	 0.296134   
1.669	 0.230644	 0.296263                  0.230644	 0.296263              0.230644	 0.296263   
1.67	 0.230685	 0.296311          0.230685	 0.296311              0.230685	 0.296311           
1.671	 0.231402	 0.296868                  0.231402	 0.296868              0.231402	 0.296868   
1.672	 0.23097	 0.29678                   0.23097	 0.29678               0.23097	 0.29678                 
1.673	 0.230999	 0.297022                  0.230999	 0.297022              0.230999	 0.297022   
1.674	 0.230721	 0.296976                  0.230721	 0.296976              0.230721	 0.296976   
1.675	 0.230577	 0.297085                  0.230577	 0.297085              0.230577	 0.297085   
1.676	 0.230115	 0.296895                  0.230115	 0.296895              0.230115	 0.296895   
1.677	 0.23007	 0.296843                  0.23007	 0.296843              0.23007	 0.296843                
1.678	 0.229829	 0.296631                  0.229829	 0.296631              0.229829	 0.296631   
1.679	 0.229792	 0.296657                  0.229792	 0.296657              0.229792	 0.296657   
1.68	 0.229339	 0.296407          0.229339	 0.296407              0.229339	 0.296407           
1.681	 0.229295	 0.296356                  0.229295	 0.296356              0.229295	 0.296356   
1.682	 0.228804	 0.295991                  0.228804	 0.295991              0.228804	 0.295991   
1.683	 0.228623	 0.295849                  0.228623	 0.295849              0.228623	 0.295849   
1.684	 0.228411	 0.295671                  0.228411	 0.295671              0.228411	 0.295671   
1.685	 0.22825	 0.295414                  0.22825	 0.295414              0.22825	 0.295414                
1.686	 0.227874	 0.295044                  0.227874	 0.295044              0.227874	 0.295044   
1.687	 0.227775	 0.294928                  0.227775	 0.294928              0.227775	 0.294928   
1.688	 0.227229	 0.294499                  0.227229	 0.294499              0.227229	 0.294499   
1.689	 0.227229	 0.294498                  0.227229	 0.294498              0.227229	 0.294498   
1.69	 0.226779	 0.294181          0.226779	 0.294181              0.226779	 0.294181           
1.691	 0.22667	 0.294053                  0.22667	 0.294053              0.22667	 0.294053                
1.692	 0.226391	 0.293796                  0.226391	 0.293796              0.226391	 0.293796   
1.693	 0.226348	 0.293676                  0.226348	 0.293676              0.226348	 0.293676   
1.694	 0.225899	 0.29322                   0.225899	 0.29322               0.225899	 0.29322    
1.695	 0.225609	 0.29288                   0.225609	 0.29288               0.225609	 0.29288    
1.696	 0.225162	 0.292425                  0.225162	 0.292425              0.225162	 0.292425   
1.697	 0.224992	 0.292157                  0.224992	 0.292157              0.224992	 0.292157   
1.698	 0.22459	 0.291755                  0.22459	 0.291755              0.22459	 0.291755                
1.699	 0.22409	 0.291308                  0.22409	 0.291308              0.22409	 0.291308                
1.7	 0.223567	 0.29097           0.223567	 0.29097               0.223567	 0.29097            
1.701	 0.223116	 0.290578                  0.223116	 0.290578              0.223116	 0.290578   
1.702	 0.222484	 0.290043                  0.222484	 0.290043              0.222484	 0.290043   
1.703	 0.222253	 0.289841                  0.222253	 0.289841              0.222253	 0.289841   
1.704	 0.221717	 0.289348                  0.221717	 0.289348              0.221717	 0.289348   
1.705	 0.221422	 0.28907                   0.221422	 0.28907               0.221422	 0.28907    
1.706	 0.220748	 0.288484                  0.220748	 0.288484              0.220748	 0.288484   
1.707	 0.220507	 0.288131                  0.220507	 0.288131              0.220507	 0.288131   
1.708	 0.219865	 0.287512                  0.219865	 0.287512              0.219865	 0.287512   
1.709	 0.219631	 0.287098                  0.219631	 0.287098              0.219631	 0.287098   
1.71	 0.219015	 0.286371          0.219015	 0.286371              0.219015	 0.286371           
1.711	 0.218495	 0.285896                  0.218495	 0.285896              0.218495	 0.285896   
1.712	 0.218047	 0.285505                  0.218047	 0.285505              0.218047	 0.285505   
1.713	 0.217734	 0.285134                  0.217734	 0.285134              0.217734	 0.285134   
1.714	 0.217212	 0.284655                  0.217212	 0.284655              0.217212	 0.284655   
1.715	 0.216876	 0.284326                  0.216876	 0.284326              0.216876	 0.284326   
1.716	 0.216391	 0.283959                  0.216391	 0.283959              0.216391	 0.283959   
1.717	 0.216096	 0.28354                   0.216096	 0.28354               0.216096	 0.28354    
1.718	 0.215396	 0.28278                   0.215396	 0.28278               0.215396	 0.28278    
1.719	 0.21504	 0.282359                  0.21504	 0.282359              0.21504	 0.282359                
1.72	 0.214272	 0.281653          0.214272	 0.281653              0.214272	 0.281653           
1.721	 0.213922	 0.281306                  0.213922	 0.281306              0.213922	 0.281306   
1.722	 0.213366	 0.280852                  0.213366	 0.280852              0.213366	 0.280852   
1.723	 0.212881	 0.280344                  0.212881	 0.280344              0.212881	 0.280344   
1.724	 0.212425	 0.279801                  0.212425	 0.279801              0.212425	 0.279801   
1.725	 0.211968	 0.27919                   0.211968	 0.27919               0.211968	 0.27919    
1.726	 0.21137	 0.278411                  0.21137	 0.278411              0.21137	 0.278411                
1.727	 0.211291	 0.278046                  0.211291	 0.278046              0.211291	 0.278046   
1.728	 0.210728	 0.277376                  0.210728	 0.277376              0.210728	 0.277376   
1.729	 0.210311	 0.276812                  0.210311	 0.276812              0.210311	 0.276812   
1.73	 0.209835	 0.276247          0.209835	 0.276247              0.209835	 0.276247           
1.731	 0.209595	 0.276029                  0.209595	 0.276029              0.209595	 0.276029   
1.732	 0.209094	 0.275567                  0.209094	 0.275567              0.209094	 0.275567   
1.733	 0.20878	 0.275125                  0.20878	 0.275125              0.20878	 0.275125                
1.734	 0.208107	 0.274391                  0.208107	 0.274391              0.208107	 0.274391   
1.735	 0.207719	 0.273861                  0.207719	 0.273861              0.207719	 0.273861   
1.736	 0.207549	 0.273524                  0.207549	 0.273524              0.207549	 0.273524   
1.737	 0.206873	 0.272784                  0.206873	 0.272784              0.206873	 0.272784   
1.738	 0.206235	 0.272091                  0.206235	 0.272091              0.206235	 0.272091   
1.739	 0.205933	 0.27173                   0.205933	 0.27173               0.205933	 0.27173    
1.74	 0.205175	 0.271026          0.205175	 0.271026              0.205175	 0.271026           
1.741	 0.20458	 0.270381                  0.20458	 0.270381              0.20458	 0.270381                
1.742	 0.204025	 0.269717                  0.204025	 0.269717              0.204025	 0.269717   
1.743	 0.20368	 0.269038                  0.20368	 0.269038              0.20368	 0.269038                
1.744	 0.202855	 0.26805                   0.202855	 0.26805               0.202855	 0.26805    
1.745	 0.202154	 0.267144                  0.202154	 0.267144              0.202154	 0.267144   
1.746	 0.201486	 0.266278                  0.201486	 0.266278              0.201486	 0.266278   
1.747	 0.200828	 0.26529                   0.200828	 0.26529               0.200828	 0.26529    
1.748	 0.200041	 0.264215                  0.200041	 0.264215              0.200041	 0.264215   
1.749	 0.199365	 0.263273                  0.199365	 0.263273              0.199365	 0.263273   
1.75	 0.198658	 0.262359          0.198658	 0.262359              0.198658	 0.262359           
1.751	 0.197832	 0.261368                  0.197832	 0.261368              0.197832	 0.261368   
1.752	 0.196843	 0.260245                  0.196843	 0.260245              0.196843	 0.260245   
1.753	 0.196116	 0.259241                  0.196116	 0.259241              0.196116	 0.259241   
1.754	 0.19564	 0.258278                  0.19564	 0.258278              0.19564	 0.258278                
1.755	 0.194851	 0.257071                  0.194851	 0.257071              0.194851	 0.257071   
1.756	 0.193854	 0.255872                  0.193854	 0.255872              0.193854	 0.255872   
1.757	 0.192947	 0.254844                  0.192947	 0.254844              0.192947	 0.254844   
1.758	 0.192219	 0.25403                   0.192219	 0.25403               0.192219	 0.25403    
1.759	 0.191461	 0.253246                  0.191461	 0.253246              0.191461	 0.253246   
1.76	 0.190486	 0.25226           0.190486	 0.25226               0.190486	 0.25226            
1.761	 0.189672	 0.25134                   0.189672	 0.25134               0.189672	 0.25134    
1.762	 0.189223	 0.250606                  0.189223	 0.250606              0.189223	 0.250606   
1.763	 0.188617	 0.249618                  0.188617	 0.249618              0.188617	 0.249618   
1.764	 0.187931	 0.248471                  0.187931	 0.248471              0.187931	 0.248471   
1.765	 0.187329	 0.247427                  0.187329	 0.247427              0.187329	 0.247427   
1.766	 0.186872	 0.246558                  0.186872	 0.246558              0.186872	 0.246558   
1.767	 0.18643	 0.245898                  0.18643	 0.245898              0.18643	 0.245898                
1.768	 0.185706	 0.245336                  0.185706	 0.245336              0.185706	 0.245336   
1.769	 0.185083	 0.245084                  0.185083	 0.245084              0.185083	 0.245084   
1.77	 0.184436	 0.244929          0.184436	 0.244929              0.184436	 0.244929           
1.771	 0.18401	 0.245042                  0.18401	 0.245042              0.18401	 0.245042                
1.772	 0.183805	 0.245109                  0.183805	 0.245109              0.183805	 0.245109   
1.773	 0.183079	 0.244666                  0.183079	 0.244666              0.183079	 0.244666   
1.774	 0.182802	 0.244328                  0.182802	 0.244328              0.182802	 0.244328   
1.775	 0.182426	 0.243679                  0.182426	 0.243679              0.182426	 0.243679   
1.776	 0.18216	 0.242977                  0.18216	 0.242977              0.18216	 0.242977                
1.777	 0.182241	 0.242383                  0.182241	 0.242383              0.182241	 0.242383   
1.778	 0.182144	 0.24164                   0.182144	 0.24164               0.182144	 0.24164    
1.779	 0.181881	 0.240883                  0.181881	 0.240883              0.181881	 0.240883   
1.78	 0.181724	 0.240443          0.181724	 0.240443              0.181724	 0.240443           
1.781	 0.181395	 0.240229                  0.181395	 0.240229              0.181395	 0.240229   
1.782	 0.180971	 0.240273                  0.180971	 0.240273              0.180971	 0.240273   
1.783	 0.180493	 0.240439                  0.180493	 0.240439              0.180493	 0.240439   
1.784	 0.180076	 0.24068                   0.180076	 0.24068               0.180076	 0.24068    
1.785	 0.179493	 0.24072                   0.179493	 0.24072               0.179493	 0.24072    
1.786	 0.17917	 0.240702                  0.17917	 0.240702              0.17917	 0.240702                
1.787	 0.178776	 0.240344                  0.178776	 0.240344              0.178776	 0.240344   
1.788	 0.178733	 0.239913                  0.178733	 0.239913              0.178733	 0.239913   
1.789	 0.178699	 0.239369                  0.178699	 0.239369              0.178699	 0.239369   
1.79	 0.178553	 0.238753          0.178553	 0.238753              0.178553	 0.238753           
1.791	 0.178715	 0.23839                   0.178715	 0.23839               0.178715	 0.23839    
1.792	 0.178741	 0.238173                  0.178741	 0.238173              0.178741	 0.238173   
1.793	 0.178617	 0.238021                  0.178617	 0.238021              0.178617	 0.238021   
1.794	 0.178508	 0.238074                  0.178508	 0.238074              0.178508	 0.238074   
1.795	 0.178503	 0.238192                  0.178503	 0.238192              0.178503	 0.238192   
1.796	 0.178416	 0.238272                  0.178416	 0.238272              0.178416	 0.238272   
1.797	 0.178437	 0.238486                  0.178437	 0.238486              0.178437	 0.238486   
1.798	 0.178667	 0.238767                  0.178667	 0.238767              0.178667	 0.238767   
1.799	 0.178766	 0.238826                  0.178766	 0.238826              0.178766	 0.238826   
1.8	 0.178853	 0.238808          0.178853	 0.238808              0.178853	 0.238808           
1.801	 0.179108	 0.238996                  0.179108	 0.238996              0.179108	 0.238996   
1.802	 0.179287	 0.239152                  0.179287	 0.239152              0.179287	 0.239152   
1.803	 0.179524	 0.239192                  0.179524	 0.239192              0.179524	 0.239192   
1.804	 0.179666	 0.239116                  0.179666	 0.239116              0.179666	 0.239116   
1.805	 0.179934	 0.239133                  0.179934	 0.239133              0.179934	 0.239133   
1.806	 0.179974	 0.239057                  0.179974	 0.239057              0.179974	 0.239057   
1.807	 0.180093	 0.239079                  0.180093	 0.239079              0.180093	 0.239079   
1.808	 0.179909	 0.23904                   0.179909	 0.23904               0.179909	 0.23904    
1.809	 0.179777	 0.239128                  0.179777	 0.239128              0.179777	 0.239128   
1.81	 0.179766	 0.239302          0.179766	 0.239302              0.179766	 0.239302           
1.811	 0.179446	 0.23916                   0.179446	 0.23916               0.179446	 0.23916    
1.812	 0.179333	 0.239146                  0.179333	 0.239146              0.179333	 0.239146   
1.813	 0.179365	 0.239061                  0.179365	 0.239061              0.179365	 0.239061   
1.814	 0.179372	 0.238882                  0.179372	 0.238882              0.179372	 0.238882   
1.815	 0.179553	 0.23873                   0.179553	 0.23873               0.179553	 0.23873    
1.816	 0.179395	 0.238289                  0.179395	 0.238289              0.179395	 0.238289   
1.817	 0.179451	 0.237924                  0.179451	 0.237924              0.179451	 0.237924   
1.818	 0.179377	 0.237587                  0.179377	 0.237587              0.179377	 0.237587   
1.819	 0.179341	 0.237358                  0.179341	 0.237358              0.179341	 0.237358   
1.82	 0.179309	 0.237319          0.179309	 0.237319              0.179309	 0.237319           
